t,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1690,7.0,0,7.0,10.5,0,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1691,7.0,0,7.0,10.5,0,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1692,7.0,0,7.0,10.5,0,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1693,7.0,0,7.0,10.5,0,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1694,7.0,0,7.0,10.5,0,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1695,7.0,0,7.0,10.5,0,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1696,7.0,0,7.0,10.5,0,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1697,7.0,0,7.0,10.5,0,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1698,7.0,0,7.0,10.5,0,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1699,7.0,0,7.0,10.5,0,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1700,7.0,0,7.0,10.5,0,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1701,7.0,0,7.0,10.5,0,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1702,7.0,0,7.0,10.5,0,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1703,7.0,0,7.0,10.5,0,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1704,7.0,0,7.0,10.5,0,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1705,7.0,0,7.0,10.5,0,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1706,7.0,0,7.0,10.5,0,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1707,7.0,0,7.0,10.5,0,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1708,3.5,0,7.0,10.5,0,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1709,3.5,0,7.0,10.5,0,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1710,3.5,0,7.0,10.5,0,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1711,3.5,0,7.0,10.5,0,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1712,3.5,0,7.0,10.5,0,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1713,3.5,0,7.0,10.5,0,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1714,3.5,0,7.0,10.5,0,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1715,3.5,0,7.0,10.5,0,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1716,3.5,0,7.0,10.5,3.5,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1717,3.5,0,7.0,10.5,3.5,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1718,3.5,0,7.0,10.5,3.5,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1719,3.5,0,7.0,10.5,3.5,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1720,3.5,0,7.0,10.5,3.5,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1721,3.5,0,7.0,10.5,3.5,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1722,3.5,0,7.0,10.5,3.5,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1723,3.5,0,7.0,10.5,3.5,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1724,3.5,0,7.0,10.5,3.5,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1725,3.5,0,7.0,10.5,3.5,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1726,3.5,0,7.0,10.5,3.5,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1727,3.5,0,7.0,10.5,3.5,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1728,3.5,0,7.0,10.5,3.5,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1729,3.5,0,7.0,10.5,3.5,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1730,3.5,0,7.0,10.5,3.5,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1731,3.5,0,7.0,10.5,3.5,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1732,3.5,0,7.0,10.5,0,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1733,3.5,0,7.0,10.5,0,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1734,3.5,0,7.0,10.5,0,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1735,3.5,0,7.0,10.5,0,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1736,3.5,0,7.0,10.5,0,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1737,3.5,0,7.0,10.5,0,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1738,3.5,0,7.0,10.5,0,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1739,3.5,0,7.0,10.5,0,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1740,3.5,0,7.0,10.5,0,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1741,3.5,0,7.0,10.5,0,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1742,3.5,0,7.0,10.5,0,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1743,3.5,0,7.0,10.5,0,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1744,3.5,3.5,7.0,10.5,0,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1745,3.5,3.5,7.0,10.5,0,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1746,3.5,3.5,7.0,10.5,0,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1747,3.5,3.5,7.0,10.5,0,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1748,3.5,3.5,7.0,10.5,0,0,3.5,0,0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1749,3.5,3.5,7.0,10.5,0,0,3.5,0,3.5,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1750,3.5,3.5,7.0,10.5,0,0,3.5,0,3.5,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1751,3.5,3.5,7.0,10.5,0,0,3.5,0,3.5,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1752,3.5,3.5,7.0,10.5,0,0,3.5,0,3.5,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1753,3.5,3.5,7.0,10.5,0,0,3.5,0,3.5,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1754,3.5,3.5,7.0,10.5,0,0,3.5,0,3.5,0,0,0,3.5,3.5,7.0,0,0,0,3.5,0
1755,3.5,3.5,7.0,10.5,0,0,3.5,0,3.5,0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5
1756,3.5,3.5,7.0,10.5,0,0,3.5,0,3.5,0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5
1757,3.5,3.5,7.0,10.5,0,0,3.5,0,3.5,0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5
1758,3.5,3.5,7.0,10.5,0,0,3.5,0,3.5,0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5
1759,3.5,3.5,7.0,10.5,0,0,3.5,0,3.5,0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5
1760,3.5,3.5,7.0,10.5,0,0,3.5,0,3.5,0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5
1761,3.5,3.5,7.0,10.5,0,0,3.5,0,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1762,3.5,3.5,7.0,10.5,0,0,3.5,0,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1763,3.5,3.5,7.0,10.5,0,0,3.5,0,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1764,3.5,3.5,7.0,10.5,0,0,3.5,0,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1765,3.5,3.5,7.0,10.5,0,0,3.5,0,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1766,3.5,3.5,7.0,10.5,0,0,3.5,0,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1767,3.5,3.5,7.0,10.5,0,0,3.5,0,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1768,3.5,3.5,7.0,10.5,0,0,3.5,0,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1769,3.5,3.5,7.0,10.5,0,0,3.5,0,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1770,3.5,3.5,7.0,10.5,0,0,3.5,0,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1771,3.5,3.5,7.0,10.5,0,0,3.5,0,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1772,3.5,3.5,7.0,10.5,0,0,3.5,0,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1773,3.5,3.5,7.0,10.5,0,0,3.5,0,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1774,3.5,3.5,7.0,10.5,0,0,3.5,0,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1775,3.5,3.5,7.0,10.5,0,0,3.5,0,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1776,3.5,3.5,7.0,10.5,0,0,3.5,0,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1777,3.5,3.5,7.0,10.5,0,0,3.5,0,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1778,3.5,3.5,7.0,10.5,0,0,3.5,0,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1779,3.5,3.5,7.0,10.5,0,0,3.5,0,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1780,3.5,3.5,7.0,10.5,0,0,3.5,0,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1781,3.5,3.5,7.0,10.5,0,0,3.5,0,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1782,3.5,3.5,7.0,10.5,0,0,3.5,0,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1783,3.5,3.5,7.0,10.5,0,0,3.5,0,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1784,3.5,3.5,7.0,10.5,0,0,3.5,0,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1785,3.5,3.5,7.0,10.5,0,0,3.5,0,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1786,3.5,3.5,7.0,10.5,0,0,3.5,0,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1787,3.5,3.5,7.0,10.5,0,0,3.5,0,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1788,3.5,3.5,7.0,10.5,0,0,3.5,0,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1789,3.5,3.5,7.0,10.5,0,0,3.5,0,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1790,3.5,3.5,7.0,10.5,0,0,3.5,0,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1791,3.5,3.5,7.0,10.5,0,0,3.5,0,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1792,3.5,3.5,7.0,10.5,0,0,3.5,0,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1793,3.5,3.5,7.0,10.5,0,0,3.5,0,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1794,3.5,3.5,7.0,10.5,0,0,3.5,0,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1795,3.5,3.5,7.0,10.5,0,0,3.5,0,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1796,3.5,3.5,7.0,10.5,0,0,3.5,0,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1797,3.5,3.5,7.0,7.0,0,0,3.5,0,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1798,3.5,3.5,7.0,7.0,0,0,3.5,0,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1799,3.5,3.5,7.0,7.0,0,0,3.5,0,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1800,3.5,3.5,7.0,7.0,0,0,3.5,0,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1801,3.5,3.5,7.0,7.0,0,0,3.5,0,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1802,3.5,3.5,7.0,7.0,0,0,3.5,0,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1803,3.5,3.5,7.0,7.0,0,0,3.5,0,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1804,3.5,3.5,7.0,7.0,0,0,3.5,3.5,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1805,3.5,3.5,7.0,7.0,0,0,3.5,3.5,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1806,3.5,3.5,7.0,7.0,0,0,3.5,3.5,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1807,3.5,3.5,7.0,7.0,0,0,3.5,3.5,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1808,3.5,3.5,7.0,7.0,0,0,3.5,3.5,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1809,3.5,3.5,7.0,7.0,0,0,3.5,3.5,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1810,3.5,3.5,7.0,7.0,0,0,3.5,3.5,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1811,3.5,3.5,7.0,7.0,0,0,3.5,3.5,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1812,3.5,3.5,7.0,7.0,0,0,3.5,3.5,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1813,3.5,3.5,7.0,7.0,0,0,3.5,3.5,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1814,3.5,3.5,7.0,7.0,0,0,3.5,3.5,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1815,3.5,3.5,7.0,7.0,0,0,3.5,3.5,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1816,3.5,3.5,7.0,7.0,0,0,3.5,3.5,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1817,3.5,3.5,7.0,7.0,0,0,3.5,3.5,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1818,3.5,3.5,7.0,7.0,0,0,3.5,3.5,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1819,3.5,3.5,7.0,7.0,0,0,3.5,3.5,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1820,3.5,3.5,7.0,7.0,0,0,3.5,3.5,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1821,3.5,3.5,7.0,7.0,0,0,3.5,3.5,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1822,3.5,3.5,7.0,7.0,0,0,3.5,3.5,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1823,3.5,3.5,7.0,7.0,0,0,3.5,3.5,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1824,3.5,3.5,7.0,7.0,0,0,3.5,3.5,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1825,3.5,3.5,7.0,7.0,0,0,3.5,3.5,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1826,3.5,3.5,7.0,7.0,0,0,3.5,3.5,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1827,3.5,3.5,7.0,7.0,0,0,3.5,3.5,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1828,3.5,3.5,7.0,7.0,0,0,3.5,3.5,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1829,3.5,3.5,7.0,7.0,0,0,3.5,3.5,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1830,3.5,3.5,7.0,7.0,0,0,3.5,3.5,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1831,3.5,3.5,7.0,7.0,0,0,3.5,3.5,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1832,3.5,3.5,7.0,7.0,0,0,3.5,3.5,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1833,3.5,3.5,3.5,7.0,0,0,3.5,3.5,3.5,0,0,0,7.0,3.5,7.0,0,0,0,3.5,3.5
1834,3.5,3.5,3.5,7.0,0,0,3.5,3.5,3.5,0,0,0,7.0,3.5,3.5,0,0,0,3.5,3.5
1835,3.5,3.5,3.5,7.0,0,0,3.5,3.5,3.5,0,0,0,7.0,3.5,3.5,0,0,0,3.5,3.5
1836,3.5,3.5,3.5,7.0,0,0,3.5,3.5,3.5,0,0,0,3.5,3.5,3.5,0,0,0,3.5,3.5
1837,3.5,3.5,3.5,7.0,0,0,3.5,3.5,3.5,0,0,0,3.5,3.5,3.5,0,0,0,3.5,3.5
1838,3.5,3.5,3.5,7.0,0,0,3.5,3.5,3.5,0,0,0,3.5,3.5,3.5,0,0,0,3.5,3.5
1839,3.5,3.5,3.5,7.0,0,0,3.5,3.5,3.5,0,0,0,3.5,3.5,3.5,0,0,0,3.5,3.5
1840,3.5,3.5,3.5,7.0,0,0,3.5,3.5,3.5,0,0,0,3.5,3.5,3.5,0,0,0,3.5,3.5
1841,3.5,3.5,3.5,7.0,0,0,3.5,3.5,3.5,0,0,0,3.5,3.5,3.5,0,0,0,3.5,3.5
1842,3.5,3.5,3.5,7.0,0,0,3.5,3.5,3.5,0,0,0,3.5,3.5,3.5,0,0,0,3.5,3.5
1843,3.5,3.5,3.5,7.0,0,0,3.5,3.5,3.5,0,0,0,3.5,3.5,3.5,0,0,0,3.5,3.5
1844,3.5,3.5,3.5,7.0,0,0,3.5,3.5,3.5,0,0,0,3.5,3.5,3.5,0,0,0,3.5,3.5
1845,3.5,3.5,3.5,7.0,0,0,3.5,3.5,3.5,0,0,0,3.5,3.5,3.5,0,0,0,3.5,3.5
1846,3.5,3.5,3.5,7.0,0,0,3.5,3.5,3.5,0,0,0,3.5,3.5,3.5,0,0,0,3.5,3.5
1847,3.5,3.5,3.5,7.0,0,0,3.5,3.5,3.5,0,0,0,3.5,3.5,3.5,0,0,0,3.5,3.5
1848,3.5,3.5,3.5,7.0,0,0,3.5,3.5,3.5,0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5
1849,3.5,3.5,3.5,7.0,0,0,3.5,3.5,3.5,0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5
1850,3.5,3.5,3.5,7.0,0,0,3.5,3.5,3.5,0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5
1851,3.5,3.5,3.5,7.0,0,0,3.5,3.5,3.5,0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5
1852,3.5,3.5,3.5,7.0,0,0,3.5,3.5,3.5,0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5
1853,3.5,3.5,3.5,7.0,0,0,3.5,3.5,3.5,0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5
1854,3.5,3.5,3.5,7.0,0,0,3.5,3.5,3.5,0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5
1855,3.5,3.5,3.5,7.0,0,0,3.5,3.5,3.5,0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5
1856,3.5,3.5,3.5,7.0,0,0,3.5,3.5,3.5,0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5
1857,3.5,3.5,3.5,7.0,0,0,3.5,3.5,3.5,0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5
1858,3.5,3.5,3.5,7.0,0,0,3.5,3.5,3.5,0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5
1859,3.5,3.5,3.5,7.0,0,0,3.5,3.5,3.5,0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5
1860,3.5,3.5,3.5,7.0,0,0,3.5,3.5,3.5,0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5
1861,3.5,3.5,3.5,7.0,0,0,3.5,3.5,3.5,0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5
1862,3.5,3.5,3.5,7.0,0,0,3.5,3.5,3.5,0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5
1863,3.5,3.5,3.5,7.0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5
1864,3.5,3.5,3.5,7.0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5
1865,3.5,3.5,3.5,7.0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5
1866,3.5,3.5,3.5,7.0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5
1867,3.5,3.5,3.5,7.0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5
1868,3.5,3.5,3.5,7.0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5
1869,3.5,3.5,3.5,7.0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5
1870,3.5,3.5,3.5,7.0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5
1871,3.5,3.5,3.5,7.0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5
1872,3.5,3.5,3.5,7.0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5
1873,3.5,3.5,3.5,7.0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5
1874,3.5,3.5,3.5,7.0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5
1875,3.5,3.5,3.5,7.0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5
1876,3.5,3.5,3.5,7.0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5
1877,3.5,3.5,3.5,7.0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5
1878,3.5,3.5,3.5,7.0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5
1879,3.5,3.5,3.5,7.0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5
1880,3.5,3.5,3.5,7.0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5
1881,3.5,3.5,3.5,7.0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5
1882,3.5,3.5,3.5,7.0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5
1883,3.5,3.5,3.5,7.0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5
1884,3.5,3.5,3.5,7.0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5
1885,3.5,3.5,3.5,7.0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5,7.0,0,0,0,3.5,3.5
1886,3.5,3.5,3.5,7.0,0,0,3.5,3.5,7.0,0,0,0,3.5,0,7.0,0,0,0,3.5,3.5
1887,3.5,3.5,3.5,7.0,0,0,3.5,3.5,7.0,0,0,0,3.5,0,7.0,0,0,0,3.5,7.0
1888,3.5,3.5,3.5,7.0,0,0,3.5,3.5,7.0,0,0,0,3.5,0,7.0,0,0,0,0,7.0
1889,3.5,3.5,3.5,7.0,0,0,3.5,3.5,7.0,0,0,0,3.5,0,7.0,0,0,0,0,7.0
1890,3.5,3.5,3.5,7.0,0,0,3.5,3.5,7.0,0,0,0,3.5,0,7.0,0,0,0,0,7.0
1891,3.5,3.5,3.5,7.0,0,0,3.5,3.5,7.0,0,0,0,3.5,0,7.0,0,0,0,0,7.0
1892,3.5,3.5,3.5,7.0,0,0,3.5,3.5,7.0,0,0,0,3.5,0,7.0,0,0,0,0,7.0
1893,3.5,3.5,3.5,7.0,0,0,3.5,3.5,7.0,0,0,0,3.5,0,7.0,0,0,0,0,7.0
1894,3.5,3.5,3.5,7.0,0,0,3.5,3.5,7.0,0,0,0,3.5,0,7.0,0,0,0,0,7.0
1895,3.5,3.5,3.5,7.0,0,0,3.5,3.5,7.0,0,0,0,3.5,0,7.0,0,0,0,0,7.0
1896,3.5,3.5,3.5,7.0,0,0,3.5,3.5,7.0,0,0,0,3.5,0,7.0,0,0,0,0,7.0
1897,3.5,3.5,3.5,7.0,0,0,3.5,3.5,7.0,0,0,0,3.5,0,7.0,0,0,0,0,7.0
1898,3.5,3.5,3.5,7.0,0,0,3.5,3.5,7.0,0,0,0,3.5,0,7.0,0,0,0,0,7.0
1899,3.5,3.5,3.5,7.0,0,0,3.5,3.5,7.0,0,0,0,3.5,0,7.0,0,0,0,0,7.0
1900,3.5,3.5,3.5,7.0,0,0,3.5,3.5,7.0,0,0,0,3.5,0,7.0,0,0,0,0,7.0
1901,3.5,3.5,3.5,7.0,0,0,3.5,3.5,7.0,0,0,0,3.5,0,7.0,0,0,0,0,7.0
1902,3.5,3.5,3.5,7.0,0,0,3.5,3.5,7.0,0,0,0,3.5,0,7.0,0,0,0,0,7.0
1903,3.5,3.5,3.5,7.0,0,0,3.5,3.5,7.0,0,0,0,3.5,0,7.0,0,0,0,0,7.0
1904,3.5,3.5,3.5,7.0,0,0,3.5,3.5,7.0,0,0,0,3.5,0,7.0,0,0,0,0,7.0
1905,3.5,3.5,3.5,7.0,0,0,3.5,3.5,7.0,0,0,0,3.5,0,7.0,0,0,0,0,7.0
1906,3.5,3.5,3.5,7.0,0,0,3.5,3.5,7.0,0,0,0,3.5,0,7.0,0,0,0,0,7.0
